id,typeName,articleId
30682,Sunglasses,51
52417,Night suits,456
18254,Kurtas,83
33104,Heels,279
46004,Sarees,563
10664,Tshirts,90
44039,Deodorant,97
12659,Shirts,85
39509,Backpacks,43
27517,Briefs,137
11976,Casual Shoes,93
22715,Sports Shoes,95
43206,Watches,66
15466,Jackets,82
23807,Casual Shoes,93
5175,Tshirts,90
56907,Heels,279
7148,Tops,89
55628,Casual Shoes,93
28318,Casual Shoes,93
57615,Sunscreen,298
34291,Dupatta,134
33554,Shirts,85
54890,Tops,89
18604,Belts,49
19916,Backpacks,43
3808,Casual Shoes,93
20682,Casual Shoes,93
21990,Handbags,46
46454,Watches,66
8317,Tshirts,90
39159,Kurtas,83
12209,Tshirts,90
41391,Shirts,85
15036,Sweaters,88
43656,Shorts,72
44193,Flip Flops,127
40979,Tshirts,90
22345,Tshirts,90
20378,Sweatshirts,87
25480,Sports Shoes,95
42944,Belts,49
28748,Kurtas,83
55278,Highlighter and Blush,286
35879,Tshirts,90
5525,Sports Shoes,95
31093,Shirts,85
7518,Duffel Bag,120
36756,Watches,66
25195,Handbags,46
22650,Backpacks,43
23942,Sports Shoes,95
15523,Heels,279
43343,Sports Shoes,95
36243,Tshirts,90
31586,Tshirts,90
57750,Foundation and Primer,239
35896,Tshirts,90
55297,Eyeshadow,243
33041,Kurtas,83
18311,Sweaters,88
41684,Heels,279
10721,Tshirts,90
11833,Casual Shoes,93
20397,Handbags,46
9910,Backpacks,43
27452,Bra,153
40996,Capris,68
11999,Shirts,85
42801,Flats,280
22200,Tshirts,90
57300,Heels,279
37901,Tshirts,90
5460,Sports Shoes,95
18741,Tops,89
52102,Kurtas,83
19853,Shirts,85
27002,Jeans,70
8252,Handbags,46
15489,Heels,279
46511,Watches,66
10371,Sweatshirts,87
23041,Trousers,78
24784,Belts,49
25896,Leggings,71
42552,Kurtas,83
14332,Sports Shoes,95
45297,Watches,66
4621,Tops,89
50996,Bra,153
51684,Sunglasses,51
5933,Casual Shoes,93
56141,Eyeshadow,243
33942,Tshirts,90
54486,Briefs,137
35195,Backpacks,43
19500,Socks,61
11130,Tops,89
9013,Casual Shoes,93
40095,Shorts,72
26243,Shorts,72
21586,Jeans,70
46842,Casual Shoes,93
14762,Shirts,85
42102,Tshirts,90
15870,Casual Shoes,93
56511,Lipstick,234
37002,Handbags,46
52801,Wallets,65
32200,Kurtas,83
19150,Tshirts,90
5899,Casual Shoes,93
26613,Sports Shoes,95
14298,Tshirts,90
11560,Kurtas,83
47300,Wallets,65
9443,Backpacks,43
27901,Trousers,78
3259,Casual Shoes,93
51539,Watches,66
12858,Sandals,92
8946,Trousers,78
26404,Shirts,85
10865,Tshirts,90
47117,Sandals,92
11777,Tshirts,90
9654,Shirts,85
20929,Handbags,46
14575,Casual Shoes,93
16548,Shirts,85
22914,Sports Shoes,95
23606,Perfume and Body Mist,162
48718,Earrings,187
4066,Casual Shoes,93
55829,Nightdress,201
37215,Shirts,85
51169,Socks,61
54691,Kurtas,83
18805,Belts,49
1634,Sports Shoes,95
35382,Casual Shoes,93
19717,Shirts,85
3609,Casual Shoes,93
32447,Shorts,72
55983,Lipstick,234
11327,Jeans,70
47547,Heels,279
9204,Casual Shoes,93
40282,Trousers,78
26054,Shirts,85
24069,Shirts,85
59559,Bangle,149
21791,Belts,49
23256,Formal Shoes,94
24593,Tshirts,90
43857,Earrings,187
14125,Jeans,70
16118,Sandals,92
40778,Flip Flops,127
45080,Bra,153
4436,Casual Shoes,93
35678,Casual Shoes,93
48348,Clutches,45
30180,Duffel Bag,120
28949,Kurtis,84
36957,Sports Shoes,95
56356,Perfume and Body Mist,162
18556,Heels,279
33606,Wallets,65
30929,Skirts,74
52315,Bangle,149
50328,Kurtas,83
32914,Tshirts,90
25228,Handbags,46
58718,Kurtas,83
47814,Handbags,46
45829,Heels,279
27215,Shorts,72
10166,Flip Flops,127
46706,Perfume and Body Mist,162
17359,Accessory Gift Set,185
15364,Sandals,92
43504,Tshirts,90
22017,Kurtas,83
4965,Tshirts,90
57117,Tops,89
6958,Tshirts,90
36404,Socks,61
5677,Casual Shoes,93
34439,Tshirts,90
49109,Foundation and Primer,239
50778,Casual Shoes,93
55080,Compact,300
33256,Tshirts,90
34593,Tops,89
53857,Kurtas,83
8415,Tshirts,90
26957,Shirts,85
25678,Watches,66
20180,Shirts,85
38949,Tops,89
27645,Tshirts,90
14826,Belts,49
25382,Innerwear Vests,138
45983,Tops,89
17709,Casual Shoes,93
44691,Tops,89
43154,Watches,66
15734,Casual Shoes,93
36054,Handbags,46
49559,Handbags,46
34069,Flats,280
5227,Duffel Bag,120
31791,Tops,89
30883,Kurtas,83
57547,Lipstick,234
50282,Ties,63
24985,Tops,89
15221,Casual Shoes,93
44384,Deodorant,97
22152,Sandals,92
25697,Kurtis,84
57052,Dresses,79
31284,Tshirts,90
36541,Wallets,65
51885,Wallets,65
33743,Tops,89
18413,Sports Shoes,95
32851,Heels,279
55595,Shirts,85
27350,Tshirts,90
20495,Wallets,65
46643,Deodorant,97
10023,Track Pants,76
8100,Watches,66
22502,Heels,279
14963,Wallets,65
10189,Shirts,85
15671,Jeans,70
43011,Boxers,139
5362,Sports Shoes,95
36111,Wallets,65
57402,Briefs,137
5698,Casual Shoes,93
18043,Handbags,46
33313,Tshirts,90
10473,Shirts,85
8550,Tshirts,90
26812,Shirts,85
22851,Casual Shoes,93
45595,Formal Shoes,94
14430,Casual Shoes,93
42250,Tops,89
23743,Sunglasses,51
56643,Tunics,91
4123,Casual Shoes,93
30495,Bra,153
19202,Shirts,85
35697,Casual Shoes,93
34985,Sarees,563
53441,Sports Shoes,95
54384,Handbags,46
21284,Sunglasses,51
8803,Shirts,85
26541,Casual Shoes,93
9711,Shirts,85
11632,Shirts,85
47052,Salwar,255
43912,Trousers,78
23313,Kurtas,83
42600,Tops,89
14060,Tshirts,90
37700,Backpacks,43
4573,Sports Shoes,95
56213,Earrings,187
36812,Perfume and Body Mist,162
53011,Sarees,563
18940,Tshirts,90
32502,Shirts,85
19652,Tops,89
4089,Tshirts,90
9341,Tshirts,90
47402,Clutches,45
11262,Trousers,78
34205,Track Pants,76
49735,Ties,63
18690,Briefs,137
54804,Handbags,46
36238,Tunics,91
7076,Backpacks,43
19982,Tshirts,90
28226,Deodorant,97
48827,Pendant,186
20616,Handbags,46
21904,Kurtas,83
15558,Shirts,85
41305,Tshirts,90
17565,Shirts,85
23939,Sports Shoes,95
8383,Tshirts,90
44107,Fragrance Gift Set,189
8679,Sunglasses,51
13875,Shirts,85
27429,Tshirts,90
25414,Sports Shoes,95
11848,Flip Flops,127
50514,Trunk,307
52529,Shorts,72
2274,Tshirts,90
52483,Camisoles,141
35947,Shirts,85
34655,Sports Shoes,95
33190,Tunics,91
29964,Sunglasses,51
7426,Tops,89
46090,Sports Shoes,95
15108,Tops,89
43768,Earrings,187
17135,Handbags,46
41755,Tops,89
27583,Tshirts,90
20246,Tops,89
22781,Kurtas,83
27079,Heels,279
58574,Tshirts,90
25044,Tshirts,90
43292,Handbags,46
8229,Backpacks,43
39067,Tshirts,90
12337,Tshirts,90
23893,Sports Sandals,283
56993,Flats,280
31457,Shorts,72
36392,Socks,61
2624,Heels,279
19828,Shirts,85
3936,Tshirts,90
57681,Body Lotion,500
52179,Earrings,187
19081,Kurtas,83
6667,Sports Shoes,95
37429,Handbags,46
48124,Belts,49
35414,Formal Shoes,94
5948,Shirts,85
54107,Flats,280
16374,Trousers,78
40514,Watches,66
9592,Shirts,85
14349,Heels,279
42529,Kurtas,83
38226,Sunglasses,51
45716,Deodorant,97
58827,Watches,66
59735,Briefs,137
46839,Sandals,92
44804,Tops,89
26238,Tshirts,90
31904,Briefs,137
53338,Boxers,139
33939,Tshirts,90
3465,Swimwear,75
30616,Track Pants,76
54557,Kurtas,83
33893,Watches,66
29067,Handbags,46
37079,Handbags,46
6237,Tshirts,90
35044,Kurtas,83
40144,Tops,89
16724,Sweaters,88
47681,Casual Shoes,93
14719,Tops,89
17836,Flip Flops,127
24655,Socks,61
59365,Kurtas,83
39964,Casual Shoes,93
26668,Casual Shoes,93
45346,Heels,279
38676,Flip Flops,127
9438,Backpacks,43
25947,Scarves,56
37583,Rompers,204
30246,Flip Flops,127
56090,Lip Gloss,236
53768,Tshirts,90
51755,Casual Shoes,93
58962,Perfume and Body Mist,162
42196,Tops,89
45653,Briefs,137
13033,Heels,279
38363,Wallets,65
44941,Formal Shoes,94
23485,Scarves,56
24340,Tshirts,90
59670,Sarees,563
29088,Casual Shoes,93
56585,Highlighter and Blush,286
31841,Watches,66
30753,Kurtas,83
3520,Tshirts,90
52895,Sarees,563
32294,Watches,66
6722,Tshirts,90
29572,Casual Shoes,93
7830,Sports Shoes,95
53787,Tshirts,90
26687,Flip Flops,127
21142,Tops,89
47394,Handbags,46
40451,Formal Shoes,94
16231,Sweatshirts,87
27995,Briefs,137
39821,Sandals,92
59220,Watches,66
24710,Casual Shoes,93
13463,Shirts,85
45203,Watches,66
30303,Tshirts,90
50902,Sarees,563
6688,Tshirts,90
3170,Sports Shoes,95
51610,Trousers,78
29122,Caps,54
54412,Wallets,65
48431,Tshirts,90
19594,Tshirts,90
6372,Casual Shoes,93
16661,Sweaters,88
40001,Sunglasses,51
9087,Casual Shoes,93
13199,Sports Shoes,95
17973,Sandals,92
39572,Heels,279
12622,Tshirts,90
44042,Perfume and Body Mist,162
43787,Earrings,187
58061,Earrings,187
42895,Belts,49
22294,Heels,279
50451,Briefs,137
37995,Belts,49
28699,Kurtas,83
36687,Sandals,92
2331,Tshirts,90
31142,Shirts,85
54941,Tops,89
33485,Belts,49
7133,Track Pants,76
49670,Sunglasses,51
34340,Tshirts,90
48962,Ring,229
28363,Sunglasses,51
55653,Heels,279
20753,Heels,279
27096,Kurtas,83
17420,Watches,66
41240,Belts,49
46585,Heels,279
25101,Belts,49
44412,Casual Shoes,93
12272,Shirts,85
39122,Leggings,71
7099,Handbags,46
50001,Bra,153
3873,Tshirts,90
35802,Heels,279
55203,Lip Care,237
28733,Kurtas,83
29821,Shirts,85
18385,Briefs,137
7563,Tshirts,90
34710,Tshirts,90
41610,Shirts,85
12788,Kurtis,84
8696,Sunglasses,51
20303,Sweaters,88
9984,Tshirts,90
14871,Wallets,65
15763,Innerwear Vests,138
43103,Deodorant,97
5270,Backpacks,43
36003,Tshirts,90
57510,Casual Shoes,93
4898,Tops,89
53800,Tshirts,90
33201,Dresses,79
15299,Sports Shoes,95
46301,Perfume and Body Mist,162
8442,Tops,89
43553,Caps,54
15333,Shorts,72
22040,Kurtas,83
25785,Suspenders,176
4932,Dresses,79
57140,Trousers,78
5620,Sports Shoes,95
36453,Sports Shoes,95
18501,Tshirts,90
55487,Lip Gloss,236
32943,Casual Shoes,93
52342,Nightdress,201
20587,Wallets,65
46751,Perfume and Body Mist,162
10131,Watches,66
8012,Tshirts,90
10998,Watches,66
23201,Shirts,85
4461,Jackets,82
56301,Bra,153
36900,Watches,66
53103,Earrings,187
18852,Tshirts,90
32410,Leggings,71
19740,Umbrellas,64
9253,Shirts,85
14488,Casual Shoes,93
47510,Briefs,137
11370,Sweatshirts,87
26003,Perfume and Body Mist,162
22943,Watches,66
14522,Shirts,85
24194,Jeans,70
23651,Tshirts,90
37242,Casual Shoes,93
4031,Tshirts,90
30587,Tshirts,90
19310,Sports Shoes,95
32040,Socks,61
35785,Flats,280
21396,Tshirts,90
10832,Tshirts,90
8911,Casual Shoes,93
41997,Tops,89
26453,Casual Shoes,93
9603,Shirts,85
47140,Handbags,46
2809,Casual Shoes,93
18917,Shirts,85
53046,Sarees,563
30568,Sunglasses,51
19605,Tshirts,90
55891,Nail Polish,246
32555,Casual Shoes,93
11235,Jeans,70
47455,Heels,279
13208,Sports Shoes,95
38158,Sunglasses,51
40390,Tops,89
26146,Trousers,78
21683,Watches,66
21379,Track Pants,76
43945,Heels,279
24481,Sandals,92
14037,Shirts,85
42657,Kurtas,83
45192,Watches,66
4524,Sports Shoes,95
6519,Track Pants,76
37757,Shirts,85
29749,Watches,66
51581,Watches,66
36845,Jeans,70
34878,Handbags,46
56244,Night suits,456
30138,Tshirts,90
19255,Watches,66
53416,Kurtas,83
8854,Shirts,85
26516,Shirts,85
47005,Kurtas,83
11665,Tshirts,90
45038,Watches,66
42207,Tops,89
23714,Sunglasses,51
21729,Flip Flops,127
29319,Backpacks,43
54629,Watches,66
49918,Sarees,563
56614,Highlighter and Blush,286
4174,Sports Shoes,95
57906,Socks,61
37307,Watches,66
6149,Sports Shoes,95
52657,Handbags,46
55192,Nail Polish,246
51978,Lounge Pants,175
33344,Formal Shoes,94
18014,Belts,49
39749,Shorts,72
8507,Socks,61
44279,Backpacks,43
12419,Wallets,65
46244,Tunics,91
10424,Tshirts,90
20092,Kurtis,84
27757,Wallets,65
20568,Handbags,46
25290,Handbags,46
14934,Shorts,72
16909,Sweatshirts,87
45891,Watches,66
22555,Deodorant,97
44783,Sports Shoes,95
43046,Tshirts,90
15626,Jackets,82
36146,Sports Shoes,95
7308,Tops,89
31683,Sports Shoes,95
30991,Perfume and Body Mist,162
28158,Sunglasses,51
55468,Lipstick,234
50390,Watches,66
18444,Fragrance Gift Set,189
33714,Casual Shoes,93
31729,Blazers,80
32806,Heels,279
27307,Deodorant,97
12049,Sweatshirts,87
44629,Track Pants,76
8157,Shirts,85
39319,Shorts,72
59918,Kurtas,83
10074,Tshirts,90
46614,Heels,279
15276,Socks,61
20138,Shirts,85
22105,Casual Shoes,93
4877,Tshirts,90
57005,Flats,280
55038,Lipstick,234
28508,Tshirts,90
7758,Tshirts,90
36516,Belts,49
5765,Tops,89
24602,Kurtas,83
38621,Tshirts,90
13571,Innerwear Vests,138
16289,Tshirts,90
3062,Tshirts,90
51702,Sunglasses,51
7888,Tshirts,90
29030,Caps,54
54500,Handbags,46
48523,Jumpsuit,207
35013,Stoles,62
3598,Tshirts,90
19486,Briefs,137
16773,Watches,66
40113,Caps,54
9195,Jeans,70
17861,Trunk,307
21400,Tshirts,90
58870,Cufflinks,50
42084,Wallets,65
13121,Casual Shoes,93
23597,Deodorant,97
44853,Caps,54
24252,Casual Shoes,93
59762,Heels,279
51352,Jeans,70
31953,Sports Shoes,95
56497,Nail Polish,246
30641,Caps,54
48489,Tops,89
37184,Tshirts,90
3432,Tshirts,90
52987,Sarees,563
48173,Wallets,65
32386,Tshirts,90
6630,Sports Shoes,95
54150,Necklace and Chains,148
7922,Tshirts,90
53695,Handbags,46
26795,Shirts,85
39899,Sports Sandals,283
21050,Heels,279
59298,Shirts,85
47286,Wallets,65
27887,Shirts,85
40543,Watches,66
16323,Tshirts,90
25013,Handbags,46
58523,Travel Accessory,167
44500,Casual Shoes,93
12360,Shirts,85
39030,Watches,66
17498,Tshirts,90
2673,Handbags,46
3961,Tshirts,90
35910,Handbags,46
28621,Tshirts,90
18297,Kurtas,83
29933,Watches,66
2389,Casual Shoes,93
7471,Tshirts,90
34602,Briefs,137
41702,Heels,279
17162,Shirts,85
8784,Sunglasses,51
20211,Sweatshirts,87
13988,Casual Shoes,93
39460,Kurtas,83
12730,Sweatshirts,87
44150,Deodorant,97
43695,Tshirts,90
58173,Handbags,46
25443,Casual Shoes,93
42987,Sports Shoes,95
22386,Shirts,85
57286,Shirts,85
37887,Socks,61
50543,Briefs,137
36795,Watches,66
2223,Track Pants,76
31050,Shirts,85
49298,Socks,61
54853,Necklace and Chains,148
7021,Tshirts,90
49762,Leggings,71
34252,Shorts,72
52084,Tshirts,90
48870,Pendant,186
28271,Deodorant,97
58489,Dresses,79
27184,Trousers,78
17532,Caps,54
41352,Jeans,70
21953,Handbags,46
28764,Kurtas,83
55254,Kajal and Eyeliner,269
34747,Casual Shoes,93
33082,Tshirts,90
29876,Sunglasses,51
7534,Tshirts,90
46182,Jewellery Set,233
17027,Flip Flops,127
27491,Briefs,137
40955,Tshirts,90
22369,Trousers,78
20354,Shirts,85
22693,Sports Shoes,95
58466,Belts,49
25156,Handbags,46
43380,Casual Shoes,93
46478,Watches,66
39175,Kurtas,83
12225,Tshirts,90
44445,Flip Flops,127
31545,Tshirts,90
56881,Heels,279
36280,Night suits,456
33578,Tshirts,90
18628,Sweaters,88
3824,Flip Flops,127
57793,Compact,300
34317,Tshirts,90
18782,Ties,63
7164,Shirts,85
28334,Sunglasses,51
19890,Belts,49
48935,Ring,229
57639,Nail Polish,246
22739,Backpacks,43
20704,Casual Shoes,93
21816,Wallets,65
8291,Tshirts,90
44015,Perfume and Body Mist,162
12675,Trousers,78
39525,Laptop Bag,158
9879,Shirts,85
13967,Tshirts,90
50406,Watches,66
31115,Capris,68
18278,Kurtas,83
33128,Heels,279
2366,Backpacks,43
53380,Sports Sandals,283
56478,Nail Polish,246
33981,Stockings,145
6325,Shirts,85
4318,Tshirts,90
48466,Dresses,79
16636,Tshirts,90
21545,Handbags,46
46881,Flip Flops,127
15919,Backpacks,43
17924,Track Pants,76
26280,Tshirts,90
23578,Fragrance Gift Set,189
59277,Watches,66
39876,Backpacks,43
45254,Watches,66
13434,Tshirts,90
27868,Shirts,85
25855,Kurtis,84
42591,Dresses,79
47269,Briefs,137
11409,Tshirts,90
50955,Jeans,70
19039,Heels,279
32369,Watches,66
3127,Tshirts,90
30354,Tshirts,90
52968,Sarees,563
56182,Compact,300
51647,Watches,66
19193,Shirts,85
6775,Tshirts,90
48036,Watches,66
4748,Tshirts,90
35506,Sandals,92
56028,Lipstick,234
29525,Watches,66
7867,Tshirts,90
21115,Tops,89
40406,Tops,89
9480,Shirts,85
38334,Tops,89
13064,Casual Shoes,93
45604,Formal Shoes,94
58935,Watches,66
11059,Shirts,85
47639,Heels,279
44916,Lounge Pants,175
31816,Watches,66
3577,Sandals,92
19469,Shirts,85
9615,Shirts,85
40693,Casual Shoes,93
11736,Tshirts,90
47156,Wallets,65
21380,Track Pants,76
10824,Tshirts,90
8907,Sports Shoes,95
12819,Sports Shoes,95
41981,Tshirts,90
26445,Clutches,45
53545,Briefs,137
34881,Handbags,46
54280,Shirts,85
19306,Sports Shoes,95
3218,Casual Shoes,93
35793,Casual Shoes,93
55868,Nail Polish,246
37254,Casual Shoes,93
4027,Casual Shoes,93
35269,Tshirts,90
48759,Jewellery Set,233
57855,Heels,279
30591,Caps,54
24182,Casual Shoes,93
23647,Tshirts,90
16509,Jeans,70
20968,Handbags,46
14534,Tshirts,90
59518,Necklace and Chains,148
24028,Tshirts,90
26015,Perfume and Body Mist,162
9245,Shirts,85
47506,Innerwear Vests,138
11366,Tops,89
32406,Trousers,78
3648,Casual Shoes,93
19756,Watches,66
53115,Tshirts,90
18844,Tshirts,90
56317,Watches,66
36916,Wallets,65
28908,Kurtas,83
4477,Sports Shoes,95
40739,Flip Flops,127
16159,Formal Shoes,94
14164,Cufflinks,50
43816,Earrings,187
23217,Kurtas,83
46747,Track Pants,76
10127,Casual Shoes,93
8004,Tshirts,90
25269,Handbags,46
20591,Wallets,65
55491,Lip Gloss,236
52354,Nightdress,201
34182,Tshirts,90
33647,Sandals,92
18517,Jackets,82
49148,Lip Liner,235
51981,Lounge Tshirts,282
36445,Sports Shoes,95
50693,Trunk,307
4924,Tops,89
57156,Tshirts,90
22056,Kurtas,83
25793,Suspenders,176
43545,Sandals,92
15325,Tshirts,90
17318,Sunglasses,51
44280,Backpacks,43
27604,Trousers,78
25639,Watches,66
58309,Socks,61
10577,Tshirts,90
46317,Watches,66
8454,Tops,89
26916,Tops,89
53816,Tunics,91
2059,Tshirts,90
50739,Formal Shoes,94
57506,Sandals,92
5266,Backpacks,43
34028,Shirts,85
49518,Handbags,46
36015,Belts,49
15775,Briefs,137
17748,Sports Shoes,95
22406,Shirts,85
14867,Wallets,65
36500,Kurtas,83
5773,Shorts,72
4861,Tshirts,90
57013,Heels,279
22113,Sports Shoes,95
10598,Shirts,85
15260,Casual Shoes,93
43400,Socks,61
8141,Watches,66
10062,Tshirts,90
46602,Heels,279
14888,Handbags,46
27311,Deodorant,97
52211,Pendant,186
32810,Heels,279
18452,Fragrance Gift Set,189
33702,Formal Shoes,94
5289,Casual Shoes,93
57443,Tshirts,90
50386,Salwar and Dupatta,259
31695,Kurtas,83
43050,Tshirts,90
15630,Jackets,82
25286,Handbags,46
14922,Tshirts,90
45887,Watches,66
22543,Sports Shoes,95
20084,Briefs,137
27741,Handbags,46
41597,Shirts,85
26853,Perfume and Body Mist,162
46252,Tunics,91
10432,Shirts,85
33352,Formal Shoes,94
18002,Capris,68
52641,Handbags,46
55184,Nail Polish,246
4162,Tshirts,90
57910,Socks,61
37311,Watches,66
56602,Kajal and Eyeliner,269
23702,Sunglasses,51
11389,Tshirts,90
42211,Tunics,91
22810,Tshirts,90
11673,Shirts,85
8842,Trousers,78
4498,Sports Shoes,95
32113,Briefs,137
19243,Jackets,82
51597,Jeggings,249
36853,Shirts,85
56252,Night suits,456
4532,Sports Shoes,95
30084,Free Gifts,254
37741,Shirts,85
14021,Shorts,72
42641,Kurtas,83
43953,Heels,279
24497,Kurtas,83
26150,Trousers,78
21695,Watches,66
11223,Watches,66
1730,Sports Shoes,95
19613,Tops,89
55887,Nail Polish,246
32543,Deodorant,97
18901,Caps,54
53050,Sarees,563
21945,Handbags,46
46481,Watches,66
15519,Flip Flops,127
43379,Casual Shoes,93
52092,Tshirts,90
48866,Pendant,186
28267,Deodorant,97
7037,Casual Shoes,93
36279,Night suits,456
49774,Kurtas,83
34244,Tshirts,90
56878,Heels,279
36783,Watches,66
2235,Sandals,92
31046,Shirts,85
57290,Shirts,85
52568,Clutches,45
37891,Socks,61
50555,Innerwear Vests,138
58165,Wallets,65
42991,Sports Shoes,95
11809,Kurtas,83
22390,Shirts,85
27468,Briefs,137
8638,Sandals,92
12726,Tshirts,90
44146,Deodorant,97
43683,Tops,89
20207,Sweatshirts,87
9880,Shirts,85
41714,Heels,279
17174,Shirts,85
8792,Shirts,85
18281,Kurtas,83
29925,Watches,66
7467,Tshirts,90
34614,Briefs,137
49324,Watches,66
55307,Socks,61
28637,Sports Shoes,95
52138,Tshirts,90
3977,Tops,89
19869,Flip Flops,127
2665,Handbags,46
44516,Flip Flops,127
12376,Shirts,85
39026,Watches,66
8268,Tshirts,90
58535,Sunglasses,51
27038,Handbags,46
47290,Wallets,65
14308,Jackets,82
27891,Shirts,85
16335,Shirts,85
26783,Deodorant,97
54146,Tops,89
7934,Tshirts,90
53683,Handbags,46
5909,Casual Shoes,93
35455,Tshirts,90
52991,Sarees,563
48165,Wallets,65
32390,Shirts,85
37468,Wallets,65
6626,Sports Shoes,95
3424,Tshirts,90
51344,Socks,61
33978,Stockings,145
31945,Casual Shoes,93
56481,Nail Polish,246
53379,Sports Sandals,283
23581,Deodorant,97
44845,Tshirts,90
26279,Tshirts,90
59774,Jewellery Set,233
46878,Socks,61
42092,Flip Flops,127
45757,Kurtas,83
13137,Casual Shoes,93
9029,Casual Shoes,93
17877,Innerwear Vests,138
21416,Tops,89
14758,Shirts,85
42138,Sports Shoes,95
16765,Handbags,46
40105,Tshirts,90
48535,Caps,54
35005,Stoles,62
19490,Briefs,137
29026,Tshirts,90
54516,Sports Shoes,95
51714,Sunglasses,51
53729,Casual Shoes,93
30207,Shirts,85
3074,Tshirts,90
25906,Leggings,71
9479,Shirts,85
38637,Tshirts,90
13567,Innerwear Vests,138
45307,Belts,49
39925,Laptop Bag,158
26629,Casual Shoes,93
59324,Sandals,92
24614,Shorts,72
3561,Casual Shoes,93
31800,Tshirts,90
59631,Sarees,563
24301,Casual Shoes,93
44900,Tshirts,90
17898,Jackets,82
38322,Backpacks,43
13072,Casual Shoes,93
45612,Formal Shoes,94
58923,Accessory Gift Set,185
40410,Tops,89
9496,Backpacks,43
21103,Formal Shoes,94
54003,Handbags,46
7871,Formal Shoes,94
19185,Shirts,85
6763,Tshirts,90
56194,Highlighter and Blush,286
51651,Watches,66
29499,Watches,66
50943,Jeans,70
3131,Tshirts,90
30342,Tshirts,90
45242,Watches,66
13422,Tshirts,90
38772,Casual Shoes,93
25843,Kurtas,83
42587,Tshirts,90
59261,Watches,66
39860,Tshirts,90
23094,Casual Shoes,93
21553,Handbags,46
46897,Deodorant,97
17932,Tshirts,90
40040,Tshirts,90
16620,Shirts,85
38288,Tops,89
58889,Ties,63
32685,Clutches,45
48470,Dresses,79
53396,Kurtas,83
33997,Dresses,79
31103,Tshirts,90
7488,Capris,68
2370,Formal Shoes,94
13971,Sports Shoes,95
58020,Earrings,187
44003,Perfume and Body Mist,162
12663,Shirts,85
39533,Bra,153
21800,Belts,49
17461,Watches,66
12399,Socks,61
55612,Formal Shoes,94
3998,Flip Flops,127
28322,Sandals,92
19886,Caps,54
48923,Ring,229
34301,Dupatta,134
49631,Dresses,79
18794,Handbags,46
54900,Tshirts,90
7172,Shirts,85
50040,Bra,153
28288,Sunglasses,51
3832,Sandals,92
57785,Compact,300
31553,Casual Shoes,93
56897,Heels,279
36296,Kurtas,83
2720,Trousers,78
39163,Kurtas,83
12233,Shirts,85
22685,Waist Pouch,168
58470,Wallets,65
25140,Clutches,45
27487,Briefs,137
40943,Tops,89
20342,Sweatshirts,87
17031,Flip Flops,127
39499,Tshirts,90
34751,Casual Shoes,93
33094,Heels,279
7522,Backpacks,43
28772,Kurtis,84
55242,Foundation and Primer,239
30895,Patiala,184
50294,Ties,63
36042,Duffel Bag,120
5231,Tshirts,90
31787,Tops,89
44687,Dresses,79
15722,Sports Shoes,95
25394,Innerwear Vests,138
45995,Sarees,563
20196,Tshirts,90
27653,Tshirts,90
8403,Tshirts,90
26941,Tshirts,90
33240,Shirts,85
34585,Dresses,79
53841,Kurtas,83
36412,Socks,61
5661,Tshirts,90
4973,Shirts,85
57101,Tops,89
22001,Handbags,46
15372,Tops,89
43512,Dresses,79
